Caste,subcastes,source
LOHAR,"['DODI', 'LOHARA', 'LOHAR', 'LOHPATA', 'BHUHALIA-LOHAR', 'LUHAR', 'CHATRI', 'TARKHAN', 'BANSAL', 'KHATI', 'DHELE', 'LOHRA', 'DUPAD', 'BHUBALIA-LOHAR', 'KUMAWAT', 'VAISHNAV', 'MULTANI LUHAR', 'HUNGA LOHAR', 'YADAV', 'SURI', 'AMRA', 'SHAKHALA', 'MISTRI', 'BAKSHI PANCH', 'GADILOHAR', 'LOHAR- GADA', 'SONWANI', 'VISHKARMA', 'ORIYAKAMAR', 'SAHU', 'GADOLEY', 'PANCHAL', 'GOHIL', 'GAROLA', 'WADHAI', 'BAWRI', 'KHATAWALI', 'LOHPITA', 'PALIWAL', 'PRJAPATI', 'RAMGARHIA', 'BHUBHALIA', 'JAGADE', 'NAGAURI LUHAR', 'VISHWAKARMA', 'PANCHAI', 'VERMA', 'GADELA', 'YADA V', 'NADRA', 'TILAK', 'KALRI', 'SHARMA', 'VISWAKARMA', 'LOHPETA']",MF_JEEVANSATHI
MAJHI,['MAJHI'],MF
MANG,"['MANG', 'MANG GARUDI', 'NAGARCHI', 'MATANG', 'MANG MAHASI', 'MANGIA', 'DANKHANI MANG', 'RADHE MANG', 'MANG-GARUDI', 'GARUDI', 'MANG GARODI', 'MANG MAHASHI', 'DANKHNI MANG', 'MINIMADIG']",MF
MUCHI,"['RISHI', 'RAVIDAS', 'MUCHI']",GOV
MUGHAL,"['JOSHI', 'RATHORE', 'MEENA', 'MUGHAL']",MF
NAIR,"['NAMBUTHIRI', 'PICARI', 'DEVARA', 'MENON', 'NAIR', 'PANICKAR', 'KURUP', 'VALAKATHALA', 'IYYANGA R', 'VELUTHODATHU NAIR', 'CHETTI', 'POTHUWAL', 'GUPTHAN', 'MARAR', 'PATTAR', 'BRAHMAN', 'PENTACOSTAL', 'BHATTATHI', 'THIYA', 'VELUTHEDATHU NAIR', 'PILLAI', 'KARTHA', 'VILAKIT', 'CHETTIAR', 'VARIAR', 'VILAKITHALA', 'NAMBIYAR', 'SYRIAN', 'VLLAKIAM', 'VADIAR', 'VILAKIKRISHNAN', 'NADAR']",MF_SHADI_JEEVANSATHI
NEYGI,"['NEKAR', 'KURUSHINASETTY', 'JADAR LINGAYAT JADARU SAKULASALE', 'PATTASALE', 'THOGATIGA', 'THOGATAVEERA', 'NEYGI', 'JANDRA', 'LINGAYAT BILIMAGGA', 'AVIR', 'KAIKOLAN', 'THOGATAGERA', 'SALE', 'THOGAJA PUSHPANJALI', 'LINGAYAT KURUSHINASHETTY', 'PATTASALI', 'SENGUNDHAR', 'NEIKAR', 'AYIRI', 'SAALE', 'THOGATA', 'LINGAYAT NEYGI', 'PADMA SHALI', 'SONIGA', 'BILIMAGGA', 'THOGATAVEERA KSHATRIYA', 'PADMA SALI', 'JHAMKHANA', 'KURNI', 'PADMASALE', 'THOGATARU']",GOV
PATHAN,"['SOLANKI', 'GOYAL', 'MEWAD', 'PANWAR', 'MEENA', 'RAIGAR', 'BHATI', 'LEELGA R', 'RAVANA', 'BHAGE', 'PAWAR', 'JATAV', 'PATHAN']",MF
PINJARA,"['DHUNKAR', 'KABRAKHODU', 'NADDAF', 'LADAF', 'SHAH', 'NADAFF', 'FAQUIR', 'DHUNIYA', 'BAKSHI PANCH', 'PINJARA']",MF
RAJPUT,"['PALIHAR', 'LEVA', 'KHADHAKA', 'RAJAWAT', 'BALKHARYA', 'RAO', 'SHAHI', 'BHADAURIYA', 'MEENA', 'BHALAIYA', 'PANDEY', 'PATIYAL', 'KHARWAL', 'SENGAR', 'PANWARI', 'CHANDAWAT', 'DEVAL', 'BHAMTA', 'TAYAL', 'BISHT', 'SINGH', 'BARWAL', 'BADGUJAK', 'VERMA', 'BHRIGUVANSHI', 'RAVANA', 'KASHYAP', 'BISEN', 'MANSURI', 'SHEKHAWAT', 'RAKWAR', 'KHANDERA', 'KARADIYA', 'BRIJWASI', 'RANAWAT', 'JATAV', 'BARWA', 'BHANDARI', 'BAGHEL', 'RAUT', 'TOMAR', 'MINYA', 'PAWAR', 'SOLANKI', 'JHALA', 'PANWAR', 'SOMWANSH', 'PARMAR', 'SAKALANI', 'BANGAR', 'RAJPUT', 'PRAJAPATI', 'UJJAINI', 'DHALARIA', 'DARAGA', 'SISODIA', 'NAGWAL', 'RAWAT', 'JAISWAL', 'NADODA', 'THAKUR', 'RAJAWAN', 'BHATI', 'JADAV', 'SISODIYA', 'RATHORE', 'CHOUDHARY', 'GAUR', 'GAHLOT', 'JOSHI', 'DEVRA', 'RANA', 'DIKHIT', 'JARAULIYA', 'RAWAL', 'SONAR', 'BHOLI', 'BALHARIYA', 'BHARMORIA', 'RAHTORE', 'OTHERS', 'KHODI', 'VAISHNAV', 'JHIWAR', 'MAHAJAN', 'CHAUHAN', 'DADWAL', 'TANWAR', 'SAHU', 'MANDHOTRA', 'CHANDRA', 'KUMHA', 'KHARAL', 'BESHEN', 'RATHVI', 'BAGHARIYA', 'SARANG', 'VAGHELA']",MF_SHADI_JEEVANSATHI
SAINI,"['SAINIBRAHMAN', 'SAKE', 'MALI', 'SHAKYA', 'SAINI']",MF_SHADI_JEEVANSATHI
SUDI,"['AWADH-BANIA', 'PATWA', 'MODI', 'HALWAI', 'PANSARI', 'SINDURIYA- BANIA', 'SUDHI', 'MAHURI-VAISHYA', 'SAHU', 'AGRAHARI-VAISHYA', 'SINDURIYA-BANIA', 'ADRAKHI', 'AVADH-BANIA', 'THATHERA', 'SUDI', 'KESARWANI', 'SHAH', 'RONIYAR', 'KASERA']",GOV
SUNNI,"['SAMRATH', 'SUNNI']",MF_SHADI_JEEVANSATHI
TARKHAN,"['VISHWAKARMA', 'DHIMAN', 'RAMGARHI', 'BADHAI', 'TARKHAN']",MF
TELI,"['GOUDA', 'KALU', 'GANIGA', 'GIRIPUNJE', 'EKBAILE', 'BAILE', 'MODI', 'KARENJEKA', 'ABHI', 'KANKAR', 'SAHOO', 'JAINKALA R', 'KUBERA', 'SHAHU', 'KUBARA', 'TELI SAHU', 'KARNJKAR', 'TULATIA', 'TURI', 'TELI', 'NAYATA', 'HIRONDHI', 'GUPTA', 'RATHORE', 'SAHUKAR', 'TELI-LINGAYAT', 'HANSI', 'BAHALDIA', 'YADAV', 'BALADIA', 'TALAKAR', 'KOSARE', 'HALDIA', 'ROGANGAR', 'BOGADA', 'SAHU', 'PRASAD', 'SONKANTHARI', 'TELI RATHOD', 'TELI NAYATA', 'TELI RATHORE', 'KUSHWAHA', 'CHANDRA', 'SAMANI', 'RATHOR', 'TELLI', 'SHAH', 'VERMA', 'SHARMA', 'BAWNE', 'TELI-MALIK', 'DOBAILE']",MF_SHADI_JEEVANSATHI
THATARI,"['KANSARI', 'THATARI']",MF
VADDI,"['MANJARI', 'VADDI', 'CHEEMALA', 'VALMIKI', 'SAMPANGI', 'GUNJE', 'PALLA', 'NAIKA', 'KUDARI']",MF
BOHRA (MUSLIM),['BOHRA (MUSLIM)'],GPT_MODIFIED
BANJARA (MUSLIM),"['RANGREZ', 'MEKRANI', 'KHAN', 'MAKRANI', 'BANJARA (MUSLIM)']",GPT_MODIFIED
BELDAR (MUSLIM),"['MUSLIM BELDAR', 'BELDAR (MUSLIM)']",GPT_MODIFIED
BHILALA (MUSLIM),"['MUKATIB', 'BHILALA (MUSLIM)']",GPT_MODIFIED
CHIKWA (MUSLIM),"['QASSAI', 'CHIKWA QASSAB', 'QURAISHI', 'CHIKWA (MUSLIM)']",GPT_MODIFIED
DEKKANI MUSLIM (MUSLIM),"['DEKKANI MUSLIM', 'DEKKANI MUSLIM (MUSLIM)']",GPT_MODIFIED
DHIMAR (MUSLIM),"['BHISTI', 'SHEIKH-ABBASI', 'BHATIYAR', 'DOGARWAR', 'DHIMAR (MUSLIM)']",GPT_MODIFIED
FAKIR (MUSLIM),"['FAQIR', 'SAIN', 'FAKIR', 'KHAN', 'ALVI FAKIR', 'MANIHAR', 'SHEIKH', 'SHAH', 'FAKEER', 'FAKIR BHANDARWALA', 'FAKIR (MUSLIM)']",GPT_MODIFIED
GAWLI (MUSLIM),"['MUSLIM GAWLI', 'GAWLI (MUSLIM)']",GPT_MODIFIED
GHUMAIR (MUSLIM),"['KHAN', 'GHUMAIR (MUSLIM)']",GPT_MODIFIED
GORI (MUSLIM),"['KHAN', 'GORI (MUSLIM)']",GPT_MODIFIED
GUJJAR (MUSLIM),"['GUJAR', 'GUJJAR(MUSLIM)', 'GUZAR', 'KHAN', 'GUJJAR (MUSLIM)']",GPT_MODIFIED
ANSARI (MUSLIM),"['ALI', 'JULAHE', 'JULAHA-ANSARI', 'JULAHA-MOMIN', 'JULAHA', 'MOMIN', 'MOMIN-ANSARI', 'JULAYA', 'ANSARI (MUSLIM)']",GPT_MODIFIED
KASAI (MUSLIM),"['QURAISHI', 'KASAB', 'QASSAB', 'KASAI (MUSLIM)']",GPT_MODIFIED
KHATI (MUSLIM),"['KASAB', 'QURESHI', 'KHATI (MUSLIM)']",GPT_MODIFIED
KHOTTA MUSLIM (MUSLIM),"['KHOTTA MUSLIM', 'KHOTTA MUSLIM (MUSLIM)']",GPT_MODIFIED
LOHAR (MUSLIM),"['SHER', 'SAIFI', 'LUHAR SAIFI', 'LOHAR (MUSLIM)']",GPT_MODIFIED
MAJHI (MUSLIM),"['PATNI MUSLIM', 'MAJHI (MUSLIM)']",GPT_MODIFIED
MAL MUSLIM (MUSLIM),"['MAL MUSLIM', 'MAL MUSLIM (MUSLIM)']",GPT_MODIFIED
MALIK (MUSLIM),"['MALIK', 'MALIQ', 'MALIK (MUSLIM)']",GPT_MODIFIED
MANG (MUSLIM),"['MADARI', 'MANG (MUSLIM)']",GPT_MODIFIED
MANSURI (MUSLIM),"['MANSURI', 'MANSURI (MUSLIM)']",GPT_MODIFIED
MIRZA (MUSLIM),['MIRZA (MUSLIM)'],GPT_MODIFIED
BAIG (MUSLIM),['BAIG (MUSLIM)'],GPT_MODIFIED
MUCHI (MUSLIM),['MUCHI (MUSLIM)'],GPT_MODIFIED
MUGHAL (MUSLIM),"['BAIG', 'MUGHAL', 'MUGHAL (MUSLIM)']",GPT_MODIFIED
BARUJIBI (MUSLIM),"['MUSLIM BARUJIBI', 'BARUJIBI (MUSLIM)']",GPT_MODIFIED
BHATIYARA (MUSLIM),"['MUSLIM BHATIYARA', 'BHATIYARA (MUSLIM)']",GPT_MODIFIED
BISWAS (MUSLIM),"['MUSLIM BISWAS', 'BISWAS (MUSLIM)']",GPT_MODIFIED
CHUTOR MISTRI (MUSLIM),"['MUSLIM CHUTOR MISTRI', 'CHUTOR MISTRI (MUSLIM)']",GPT_MODIFIED
DAFADAR (MUSLIM),"['MUSLIM DAFADAR', 'DAFADAR (MUSLIM)']",GPT_MODIFIED
DARJI (MUSLIM),"['IDRISHI', 'OSTAGAR', 'MUSLIM DARJI', 'SIDDIQUI', 'DARJI (MUSLIM)']",GPT_MODIFIED
DHOBI (MUSLIM),"['ALI', 'MIYAN', 'BAKSH', 'KHAN', 'SHEIKH', 'SIDDIQUI', 'IDRISHI', 'SULEMANI', 'KASSAR', 'DHOBI (MUSLIM)']",GPT_MODIFIED
GUJAR (MUSLIM),"['HASHMI', 'GUJAR (MUSLIM)']",GPT_MODIFIED
KALANDAR (MUSLIM),"['MUSLIM KALANDAR', 'KALANDAR (MUSLIM)']",GPT_MODIFIED
KAYASTHA (MUSLIM),"['MUSLIM KAYASTHA', 'KAYASTHA (MUSLIM)']",GPT_MODIFIED
LASKAR (MUSLIM),"['MUSLIM LASKAR', 'LASKAR (MUSLIM)']",GPT_MODIFIED
LOHAR (MUSLIM),"['ALI', 'LOHAR (MUSLIM)']",GPT_MODIFIED
MADARI (MUSLIM),"['GAARUDI', 'JADOOGAR', 'SAAPWALE', 'MADARI (MUSLIM)']",GPT_MODIFIED
MALI (MUSLIM),"['MUSLIM MALI', 'MALI (MUSLIM)']",GPT_MODIFIED
MANYAR (MUSLIM),"['MANERI', 'MANIYAAR', 'MUSLIM MANYAR', 'MANYAR (MUSLIM)']",GPT_MODIFIED
NAI (MUSLIM),"['TURKATA', 'SULEMANI', 'BALWAR', 'NAI (MUSLIM)']",GPT_MODIFIED
NEHARIYA (MUSLIM),"['MUSLIM NEHARIYA', 'NEHARIYA (MUSLIM)']",GPT_MODIFIED
PENCHI (MUSLIM),"['MUSLIM PENCHI', 'PENCHI (MUSLIM)']",GPT_MODIFIED
PIYADA (MUSLIM),"['MUSLIM PIYADA', 'PIYADA (MUSLIM)']",GPT_MODIFIED
RAJPUT (MUSLIM),"['SAIYED', 'PATHAN', 'GADDI', 'QURESHI', 'KHAN', 'FAKIR', 'SIDDIQUI', 'SHEIKH', 'IRAQI', 'SULEMANI', 'RAJPUT (MUSLIM)']",GPT_MODIFIED
SALMANI (MUSLIM),"['SULEMANI', 'SALMANI (MUSLIM)']",GPT_MODIFIED
SANPUI (MUSLIM),"['MUSLIM SANPUI', 'SAPUI', 'SANPUI (MUSLIM)']",GPT_MODIFIED
TELI (MUSLIM),"['MALIK', 'KHAN', 'ALI', 'SIDDIQUI', 'TELI (MUSLIM)']",GPT_MODIFIED
PAHADIA MUSLIM (MUSLIM),"['PAHADIA MUSLIM', 'PAHADIA MUSLIM (MUSLIM)']",GPT_MODIFIED
PATHAN (MUSLIM),"['PATHAN', 'KHAN', 'PATHAN (MUSLIM)']",GPT_MODIFIED
PINJARA (MUSLIM),"['BEHNA', 'PINJARA PINJARI', 'GANCHI-PINJARA', 'NADAF', 'DHUNIA', 'FAKIR', 'MANSURI-PINJARA', 'DUDEKULA MANSURI', 'MANSOORI', 'PINJARA', 'PINJARI', 'SAI', 'PINJARA (MUSLIM)']",GPT_MODIFIED
RAJPUT (MUSLIM),"['QURESHI', 'RAJPUT (MUSLIM)']",GPT_MODIFIED
RANGHAR (MUSLIM),"['KHAN', 'RANGHAR', 'RANGHAR (MUSLIM)']",GPT_MODIFIED
SAINI (MUSLIM),"['PATHAN', 'SAINI (MUSLIM)']",GPT_MODIFIED
SAIYED (MUSLIM),"['HUSSAIN', 'SAIYED', 'RIZVI', 'KAZI', 'SAIYED (MUSLIM)']",GPT_MODIFIED
SASUI (MUSLIM),"['QURESHI', 'SASUI (MUSLIM)']",GPT_MODIFIED
SHEIKH (MUSLIM),"['SHEIKHPATHAN', 'SHEIKH', 'SIDDIQUI', 'ABBASHI', 'FAROOQ', 'DUDEKULA', 'BOHRA', 'SHEIKH (MUSLIM)']",GPT_MODIFIED
TELI (MUSLIM),"['JULAHA', 'TELI MALIK', 'IDRISHI', 'MALIK', 'PINDARI', 'TELI (MUSLIM)']",GPT_MODIFIED
VADDI (MUSLIM),['VADDI (MUSLIM)'],GPT_MODIFIED
